,device,endlatitude,endlocaltime,endlongitude,filedate,filetimeutc,numbsmtx,numinforms,numintersectionencounters,numnormalbsmrx,numwarnings,startlatitude,startlocaltime,startlongitude,utctime,uuid,tripid,tripdistance,avgspeed,utctime(datetime),tripdistance_miles,avgspeed_mph,endlocaltime(datetime),startlocaltime(datetime)
72,101452,40.061032754,75765585,-83.001102687,20200621,202701,22707.0,0.0,0.0,159,0,39.953197081,73622470.0,-83.102847755,1592771221871,06ce3455791b6314af8f845262429a01,9539ff65700a58a72ff238af646994ea,14793.15837952,11.567174038,2020-06-21 20:27:01.871,9.192039615440722,25.875023396997953,1970-01-01 21:02:45.585,1970-01-01 20:27:02.470
73,100085,40.088796635,58386026,-83.09118394,20200621,161147,704.0,0.0,0.0,0,0,40.086362823,58307818.0,-83.090520603,1592755907219,0706c7b36040f72341fc39b5cfc3b456,90441f50339c948ca8f2992a1d243cd9,276.0994615,5.305627591,2020-06-21 16:11:47.219,0.17156019849171653,11.868347238650141,1970-01-01 16:13:06.026,1970-01-01 16:11:47.818
74,102013,40.197080405,78913396,-82.992885034,20200611,211318,25046.0,0.0,1.0,0,0,40.254201542,76689867.0,-83.372282343,1591909998360,075b14148bda5d9f137406903089a1b4,9dbec20753c37c975683773964e328e8,32908.300575842,23.446560436,2020-06-11 21:13:18.360,20.448263637111516,52.44844573683992,1970-01-01 21:55:13.396,1970-01-01 21:18:09.867
75,103043,40.158913916,5636490,-83.018719206,20200623,12229,8559.0,0.0,0.0,0,0,40.090106343,5134143.0,-83.017989643,1592875349306,075e120143c00ddbc70de2475b51b9a4,80f28520df3f28c4708b1731b98fedc6,7640.441347979,15.251309498,2020-06-23 01:22:29.306,4.7475486808350595,34.116197162694334,1970-01-01 01:33:56.490,1970-01-01 01:25:34.143
76,102645,40.295093585,39031467,-83.506644274,20200602,102302,19016.0,0.0,1.0,0,0,40.098300588,37643047.0,-83.158717741,1591093382786,076f88db1e80b91fa4ce1b17c5d8b4ca,2375b8b28c4774eb62a83b112d4b430c,36812.36225591,30.8575575,2020-06-02 10:23:02.786,22.87413434731705,69.02636890079701,1970-01-01 10:50:31.467,1970-01-01 10:27:23.047
77,101589,40.156790106,66808124,-83.174287383,20200606,180935,15349.0,0.0,0.0,154,0,40.10153386,65398084.0,-83.089619317,1591466975629,07840ecba35a5e0446941e6ab6f0a8c0,6ce6a6b58eab756529326ac760851c41,9472.171143703,8.050738346,2020-06-06 18:09:35.629,5.885732455733877,18.008983212452517,1970-01-01 18:33:28.124,1970-01-01 18:09:58.084
78,102394,40.156453252,82623811,-83.03906614,20200616,221337,27625.0,0.0,2.0,0,0,40.295109745,80219063.0,-83.506718586,1592345617864,078fed8ecc309ef3b57b5d114db4999a,60a2490071a14e9aa26f41d469845fcb,42676.723123611,24.754228549,2020-06-16 22:13:37.864,26.518078124041292,55.37361509179445,1970-01-01 22:57:03.811,1970-01-01 22:16:59.063
79,100085,40.133529123,85040592,-83.1241104,20200629,230407,22480.0,0.0,0.0,0,0,40.260720114,83048193.0,-82.923645154,1593471847594,07c37abf064be9121cc6fb865a5c6b3c,fce6110186b3bf80c97edf63d69f2680,22154.408048444,17.515247458,2020-06-29 23:04:07.594,13.766106683469696,39.180480581609714,1970-01-01 23:37:20.592,1970-01-01 23:04:08.193
80,101735,40.240695982,18314054,-83.341755606,20200603,50356,0.0,0.0,0.0,0,0,40.240695982,18237447.0,-83.341755606,1591160636947,082ba35f31de81bca189ca08ba61f14d,c8d413012bf85cf79cc84db7423a1150,0.0,0.454942285,2020-06-03 05:03:56.947,0.0,1.0176765932618461,1970-01-01 05:05:14.054,1970-01-01 05:03:57.447
81,102645,40.285401377,47457739,-83.526924564,20200624,124429,17508.0,0.0,1.0,944,0,40.098318927,46075120.0,-83.158718783,1593002669128,08447aa2f1692cdc3fdcf598cbbbbe18,5fbc745c386ed004373293bdbbf1b721,37611.448888882,31.060343699,2020-06-24 12:44:29.128,23.370663607533498,69.4799885685288,1970-01-01 13:10:57.739,1970-01-01 12:47:55.120
82,100085,40.095165125,60366177,-83.131695236,20200622,163240,7762.0,0.0,1.0,0,0,40.138396422,59727019.0,-83.144362634,1592843560731,085472e13aa7fc4dd9d5478501af6416,73f40f91cb88dc727323869dd3d4182e,4920.233811004,11.245091939,2020-06-22 16:32:40.731,3.0572906033773664,25.15454648362213,1970-01-01 16:46:06.177,1970-01-01 16:35:27.019
83,100943,40.073090391,65117269,-83.138074944,20200603,175434,6157.0,0.0,0.0,0,0,40.0641322,64574318.0,-83.141878769,1591206874798,0883e6109c370f886fe4f7a7063ee303,48d6fb976a4046eed01d9f50d84922ac,1046.274244613,8.59529764,2020-06-03 17:54:34.798,0.6501244736494245,19.227127283511987,1970-01-01 18:05:17.269,1970-01-01 17:56:14.318
84,102429,40.064155762,44173382,-83.072150688,20200608,115827,11237.0,0.0,0.0,0,0,40.064295927,43471920.0,-83.072210803,1591617507224,08a5a01c499d2dde6e45a73cb163a408,975707a693bedd10ca6431a3b84a03fe,16.38669485,6.842489456,2020-06-08 11:58:27.224,0.01018221696563935,15.306208256751034,1970-01-01 12:16:13.382,1970-01-01 12:04:31.920
85,101160,40.112136709,16405766,-83.074590123,20200618,35900,22169.0,0.0,2.0,0,0,40.295106914,14556694.0,-83.506704073,1592452740752,08cbb7c3d48126321e061025125077ee,ea405d36bdf8f0a3c4ed5d199d45c0aa,42027.025253125,26.87327747,2020-06-18 03:59:00.752,26.114374708559534,60.11379106132094,1970-01-01 04:33:25.766,1970-01-01 04:02:36.694
86,101084,40.095091913,40709746,-83.131585575,20200626,110956,4466.0,0.0,0.0,0,0,40.075931624,40374016.0,-83.128137181,1593169796708,09231bdf1f58758b31f6244b4af38445,67936c2d4869d2558f9ef4b69685ce37,2147.719452394,9.014109908,2020-06-26 11:09:56.708,1.3345305838535124,20.163983355517928,1970-01-01 11:18:29.746,1970-01-01 11:12:54.016
87,103540,40.188920464,55348420,-82.757228737,20200620,151242,6896.0,0.0,0.0,0,0,40.153847725,54763565.0,-82.685254321,1592665962980,0935b54519b41280bcb2347c79bf99d4,f1dd9f03f3e88904749eef5888d94860,7263.114966856,18.557973475,2020-06-20 15:12:42.980,4.51308901007028,41.51299153008322,1970-01-01 15:22:28.420,1970-01-01 15:12:43.565
88,101392,40.122068733,78505390,-83.139993091,20200621,213858,7865.0,0.0,0.0,0,0,40.088209483,77938635.0,-83.092533544,1592775538036,097f34bfa2dc075606e45f7ef733f817,741ddbd6650120a81dac60660df9a1e6,5523.507833912,12.447858724,2020-06-21 21:38:58.036,3.4321475862657334,27.845058323486178,1970-01-01 21:48:25.390,1970-01-01 21:38:58.635
89,101735,40.089295366,26226745,-83.032595299,20200604,63852,24038.0,0.0,2.0,0,0,40.295096925,24339862.0,-83.506697008,1591252732691,0993888e916cc481a41ca469c8f2a3dd,4d96b7458f74b0a922dd1a6d4fa79aa1,46390.380345149,29.320448725,2020-06-04 06:38:52.691,28.82563702544558,65.58795556092711,1970-01-01 07:17:06.745,1970-01-01 06:45:39.862
90,100134,40.084509372,72489853,-83.03893244,20200622,194251,16053.0,0.0,1.0,0,0,40.241597402,70971697.0,-83.394671084,1592854971098,09a16250d87976777391eea1d690326b,df5e4e4243d6c5ff3fa9175e6021c29a,34966.687898752,28.360130016,2020-06-22 19:42:51.098,21.727285826335432,63.43978445341897,1970-01-01 20:08:09.853,1970-01-01 19:42:51.697
91,102429,40.064560892,42542998,-83.081377651,20200624,114443,3332.0,0.0,0.0,0,0,40.064261459,42505895.0,-83.072173291,1592999083049,09e50f640162f6ddb7b044a9cc29ace1,25e8e7605d58a541307b424da79a9351,785.960308225,13.637466779,2020-06-24 11:44:43.049,0.4883729426820764,30.506134931762436,1970-01-01 11:49:02.998,1970-01-01 11:48:25.895
92,100625,40.295147983,42584455,-83.506691492,20200605,111338,23956.0,0.0,0.0,0,0,40.069235487,40755777.0,-83.159669807,1591355618249,09ef0ea4116ecc74d200d825a596b707,1060bbc576c217611501c01bfcd9fc32,38764.968844778,28.420609943,2020-06-05 11:13:38.249,24.08742745604855,63.57507415521067,1970-01-01 11:49:44.455,1970-01-01 11:19:15.777
93,101795,40.093036524,76910972,-83.09331005,20200624,211715,2294.0,0.0,0.0,0,0,40.099741004,76678249.0,-83.107104299,1593033435246,0a17dff04ecc93363feabbb5efe23119,642f265c766d5ea27d4db5388e4bd5c8,1392.064235764,7.989349997,2020-06-24 21:17:15.246,0.8649883462409124,17.871661429149196,1970-01-01 21:21:50.972,1970-01-01 21:17:58.249
94,100810,40.228522585,80560360,-83.338393238,20200624,222031,1188.0,0.0,0.0,0,0,40.230501836,80432347.0,-83.339576871,1593037231748,0a329c44921b74de05fe682b7439cedf,25b2f072e47797ba4296b0f7c1426002,241.760960141,3.31425918,2020-06-24 22:20:31.748,0.1502232495637733,7.413784347368809,1970-01-01 22:22:40.360,1970-01-01 22:20:32.347
95,100085,40.269089113,71283053,-83.375486536,20200625,193112,11322.0,0.0,0.0,0,0,40.285374354,70486375.0,-83.527038233,1593113472762,0a7cac9a41d3e9b8fe848f49ee9f79bf,52685c1aa43a5494fc8cb9d3966203ea,13015.326618139,23.956633244,2020-06-25 19:31:12.762,8.087346516039648,53.58944575964709,1970-01-01 19:48:03.053,1970-01-01 19:34:46.375
96,103777,40.082009178,52678206,-83.035870822,20200607,142455,7269.0,0.0,0.0,0,0,40.126727936,52038850.0,-83.069420689,1591539895493,0a9bb864d4107594acc564e0b4236dae,4a10fc0e10c10682e1992a43bb53faef,5730.475722125,13.041116834,2020-06-07 14:24:55.493,3.5607514299325334,29.172138509733895,1970-01-01 14:37:58.206,1970-01-01 14:27:18.850
97,102752,39.969095346,59476787,-83.149536938,20200607,160836,13120.0,0.0,0.0,107,0,40.14878627,58139269.0,-83.250118052,1591546116676,0aa983dbe0dc54bf9897f7dd7c54cdf6,3cfff1388c92f71813f582d5dfb6dcb9,21719.370805863,23.478368243,2020-06-07 16:08:36.676,13.495787157009898,52.519597752676155,1970-01-01 16:31:16.787,1970-01-01 16:08:59.269
98,100618,40.11828736,60976011,-83.089917788,20200606,164640,5663.0,0.0,,662,0,40.097950552,60401557.0,-83.08951423,1591462000959,0ab1febc7d399bd9c7e457c96231e0c5,acb993aae2d2b9e546576d0dabc62f87,2258.394342317,5.3507089,2020-06-06 16:46:40.959,1.4033007508798565,11.969191223646842,1970-01-01 16:56:16.011,1970-01-01 16:46:41.557
99,100085,40.238163146,62603145,-83.339651426,20200607,171409,5449.0,0.0,0.0,0,0,40.269017372,62204509.0,-83.375517961,1591550049697,0ac50f03d2f44c0aaa7b00c7c5eb7b94,0586babc866ae18295696c81cbc45249,4587.909256474,14.779807538,2020-06-07 17:14:09.697,2.850793762604506,33.061477642900556,1970-01-01 17:23:23.145,1970-01-01 17:16:44.509
100,102816,40.315175532,60400132,-83.457845003,20200613,163422,8308.0,0.0,4.0,0,0,40.234899857,59663066.0,-83.366812096,1592066062468,0ac706b149f93c13d0d38791d24d1cfa,c435b6c995aecd12b217847644944f75,11806.786808746,18.175263517,2020-06-13 16:34:22.468,7.33639492613731,40.65689400055851,1970-01-01 16:46:40.132,1970-01-01 16:34:23.066
101,103540,40.102817399,39187927,-83.158745501,20200615,102516,16684.0,0.0,1.0,0,0,40.188904032,37627591.0,-82.757262587,1592216716184,0ad9efafc67d126414ef1fe717aa98ae,7c3d6cb22c6e8e95b27db4d634396482,35521.390328838,29.119139127,2020-06-15 10:25:16.184,22.0719618300204,65.13763895453923,1970-01-01 10:53:07.927,1970-01-01 10:27:07.591
102,102816,40.329858161,80114346,-83.464621577,20200612,221421,440.0,0.0,0.0,0,0,40.331742043,80062238.0,-83.464058799,1592000061640,0af457a1eb7b9193936b8ee45607af0c,5525297c2827b6d06de98199dc58d567,214.585483826,6.014629503,2020-06-12 22:14:21.640,0.13333719667044544,13.454338856071008,1970-01-01 22:15:14.346,1970-01-01 22:14:22.238
103,101452,40.061023436,43215381,-83.001101607,20200629,113332,16486.0,0.0,0.0,114,0,40.053260647,41743044.0,-83.013888325,1593430412155,0b3fb8a156108905084fd6fa356ae2cd,5c0aa00e00a521987fd7e6a0bf45947d,1390.404931457,4.715088876,2020-06-29 11:33:32.155,0.8639573026643675,10.547350163888387,1970-01-01 12:00:15.381,1970-01-01 11:35:43.044
104,101829,40.304544872,83333471,-83.53028262,20200605,230849,0.0,0.0,0.0,0,0,40.304544872,83329281.0,-83.53028262,1591398529281,0b5794129a5c59c09eadbf7b05129e6f,9c7da7c587a0eeff87c2c2bd00a5a503,0.0,24.23680485,2020-06-05 23:08:49.281,0.0,54.21617159921766,1970-01-01 23:08:53.471,1970-01-01 23:08:49.281
105,102816,40.32986674,78502576,-83.464669113,20200624,213800,5933.0,0.0,0.0,0,0,40.315162381,78130442.0,-83.457760822,1593034680368,0b677568407c77199edf247234153576,d8739cc22db18cefd51bc0f4ef9866e9,1735.142337016,8.774466336,2020-06-24 21:38:00.368,1.078167129093969,19.627916117999963,1970-01-01 21:48:22.576,1970-01-01 21:42:10.442
106,101084,40.066239609,57734757,-83.119167678,20200613,155042,8261.0,0.0,0.0,339,0,40.051211121,57043092.0,-83.051653139,1592063442493,0bb32a5cfd6e89c0bfacb92f0bda1fbb,da20c691f3c55b5e1ae2c136dfdef6d4,5997.215311972,10.776997443,2020-06-13 15:50:42.493,3.7264956756153533,24.107449241355674,1970-01-01 16:02:14.757,1970-01-01 15:50:43.092
107,100810,40.267970443,84378590,-83.06493244,20200614,230803,11980.0,0.0,0.0,0,0,40.114982574,83283683.0,-83.011135051,1592176083085,0bc0ce966972136c661ca687f693d7c1,f3aadc6dc814c05ccde3effc65df1af3,17594.379623902,16.099712185,2020-06-14 23:08:03.085,10.932637261283611,36.014019336380294,1970-01-01 23:26:18.590,1970-01-01 23:08:03.683
108,102989,40.295067608,71567813,-83.506629806,20200617,192401,18944.0,0.0,0.0,136,0,40.113449887,70022568.0,-83.154491904,1592421841440,0c02508fd84651c680a4b3ae36b4790a,47245526f7370a8cba6e61886822fbc5,36132.047268513,25.750507513,2020-06-17 19:24:01.440,22.451406343283193,57.60222697389717,1970-01-01 19:52:47.813,1970-01-01 19:27:02.568
109,100968,40.064838815,51012452,-83.091764731,20200606,140421,5107.0,0.0,0.0,0,0,40.085403583,50662220.0,-83.089525909,1591452261621,0c0df87cac03bdd6f7e1541c53b61127,e3918a594062d92f4e17c4882fd089d2,2291.403119747,7.779468373,2020-06-06 14:04:21.621,1.423811447920313,17.402169752637782,1970-01-01 14:10:12.452,1970-01-01 14:04:22.220
110,101032,40.105936083,79673947,-83.089580397,20200616,214918,9846.0,0.0,0.0,0,0,39.973785472,78684255.0,-83.016130428,1592344158453,0c15edb6807be4f5092b74e254cd3f79,9563fef945d1ff7580f995ade40882bd,15956.281672339,21.172061574,2020-06-16 21:49:18.453,9.914770699022958,47.36053826027264,1970-01-01 22:07:53.947,1970-01-01 21:51:24.255
111,101735,40.099788908,54092790,-83.01744996,20200613,145857,3431.0,0.0,0.0,0,0,40.104816804,53938178.0,-83.017454292,1592060337579,0c1646563ce311210cf46dfb31ec0b30,599204adb3f0d87423f2a22bc2263af6,558.280632647,4.242311849,2020-06-13 14:58:57.579,0.34689939498849903,9.489778401329925,1970-01-01 15:01:32.790,1970-01-01 14:58:58.178
112,100148,40.158686186,65433783,-83.02715894,20200623,181020,0.0,0.0,0.0,0,0,40.158686186,65420678.0,-83.02715894,1592935820678,0c50aa7417ec6b2e35ecb44a311d52ab,b9693d06f765770db75535bfce8bad78,0.0,11.711827885,2020-06-23 18:10:20.678,0.0,26.198604737029207,1970-01-01 18:10:33.783,1970-01-01 18:10:20.678
113,100339,40.29514435,59349455,-83.506698315,20200610,155402,24356.0,0.0,0.0,0,0,40.188162241,57242844.0,-83.177453996,1591804442255,0c770984ed13aaaa5f6292b202e4ee68,96f3795b65fd8128b69e63b1572a1f14,30430.49488533,18.705565037,2020-06-10 15:54:02.255,18.90862703739239,41.84314434938062,1970-01-01 16:29:09.455,1970-01-01 15:54:02.844
114,101260,40.091733668,61523921,-83.158616659,20200609,163209,21142.0,0.0,1.0,357,0,40.295054093,59818149.0,-83.506671523,1591720329664,0c80886ffc211647ac97e7434ad30cb6,c50c81c1eeab2accc185cdb856d1ea70,37256.98886549,24.989187153,2020-06-09 16:32:09.664,23.150412428338388,55.89920235760835,1970-01-01 17:05:23.921,1970-01-01 16:36:58.149
115,100148,40.065198263,81771197,-83.057901677,20200619,220738,21039.0,0.0,1.0,891,0,40.109362041,79875504.0,-83.159919351,1592604458986,0c87a30c8f8e241df4a94d115f6be1ba,6fe91ba8d19ec78dd5c77e68d2541653,9987.350756243,10.889836442,2020-06-19 22:07:38.986,6.205850126757469,24.359862815287137,1970-01-01 22:42:51.197,1970-01-01 22:11:15.504
116,101392,40.109119999,73477110,-83.18800842,20200623,201615,4781.0,0.0,0.0,0,0,40.106944627,73210486.0,-83.160596961,1592943375887,0c87fa58b8b08ea5ba0af1f64883d15c,cba44f81b3600e7cf1e99181ab47a5d7,2349.52646478,10.230416982,2020-06-23 20:16:15.887,1.4599276089468134,22.88478394988036,1970-01-01 20:24:37.110,1970-01-01 20:20:10.486
117,102816,40.331785934,78287509,-83.464095279,20200601,214326,726.0,0.0,0.0,0,0,40.334978598,78207202.0,-83.467396153,1591047806605,0c96afbc8ddb3f6f5cb41a22b56845a5,672d947b1a9b70916e0efe90af032cf3,452.063820167,7.102144217,2020-06-01 21:43:26.605,0.280899348000989,15.887039235341428,1970-01-01 21:44:47.509,1970-01-01 21:43:27.202
118,100329,40.085452548,61870274,-83.08951286,20200614,170807,1742.0,0.0,0.0,0,0,40.090608233,61687763.0,-83.093584277,1592154487159,0ca5522d9a0083fe85bc4682f36a7db6,49a10f04948eab4108f1eba61320cd1e,669.542159295,5.294237458,2020-06-14 17:08:07.159,0.4160340810632935,11.842868244653705,1970-01-01 17:11:10.274,1970-01-01 17:08:07.763
119,102816,40.233577283,49316882,-83.348264451,20200622,132730,8273.0,0.0,5.0,0,0,40.305894263,48537311.0,-83.472893771,1592832450637,0ca8b76b1bf5e0859458447b76bcfe01,f12af8a757546c0335c711eb2d3997e5,13298.656240154,22.182113934,2020-06-22 13:27:30.637,8.26339932660073,49.61996034222066,1970-01-01 13:41:56.882,1970-01-01 13:28:57.311
120,101576,40.148595233,68049424,-83.156007843,20200626,184431,7226.0,0.0,0.0,0,0,40.148622837,67564678.0,-83.156039319,1593197071271,0cadc6484c30df90fa49c031d0be94c7,57c81652bcefac0a59da36850129d55d,4.072843748,15.614133809,2020-06-26 18:44:31.271,0.0025307469925385084,34.927811780515704,1970-01-01 18:54:09.424,1970-01-01 18:46:04.678
121,102752,39.538908936,41516877,-82.43776614,20200604,111212,9785.0,0.0,0.0,0,0,39.489186627,40671001.0,-82.474955305,1591269132642,0ce26ce601c09cba2545cde874ed60f3,7aede7139eb76fec1600feb7b0c847e2,6379.905186052,13.428904949,2020-06-04 11:12:12.642,3.9642880653623176,30.03959554943429,1970-01-01 11:31:56.877,1970-01-01 11:17:51.001
122,100625,40.069208173,2071684,-83.159746502,20200602,436,19627.0,0.0,0.0,0,0,40.285363405,456426.0,-83.527075407,1591056276811,0cf8b59ba3a61800aae780287544ca06,292478dd04e517dffad1ba25cd017bd3,39432.234139732,28.705261199,2020-06-02 00:04:36.811,24.502046759639413,64.21182068334178,1970-01-01 00:34:31.684,1970-01-01 00:07:36.426
123,102013,40.228257142,80735653,-83.338077284,20200606,221637,5190.0,0.0,0.0,269,0,40.254181522,80413322.0,-83.372305677,1591481797410,0cfadb86743e89943bda93974c25a949,5311b14a6a8684bee08d369f53f77935,4095.072633816,14.808378758,2020-06-06 22:16:37.410,2.5445593775468818,33.12538962205399,1970-01-01 22:25:35.653,1970-01-01 22:20:13.322
124,100328,40.153617557,5186099,-82.921570072,20200613,5903,16055.0,0.0,1.0,0,0,40.068960469,3801254.0,-83.159736361,1592009943072,0d51c7274a0cb448ace75901886af67d,afe45d211e9aa12d661bea63aea58f8c,22375.180726633,20.056506214,2020-06-13 00:59:03.072,13.903288423288673,44.86511276171782,1970-01-01 01:26:26.099,1970-01-01 01:03:21.254
125,100085,40.241177123,78980401,-83.395883788,20200602,214838,4533.0,0.0,0.0,106,0,40.269014406,78668070.0,-83.37549927,1591134518669,0d67d2c9c7d6324dbe05e0beda6f8da3,085beb3f3b6749d82174d38ab030af6c,3544.295927982,16.035767408,2020-06-02 21:48:38.669,2.2023227050661034,35.870978988274935,1970-01-01 21:56:20.401,1970-01-01 21:51:08.070
126,101735,40.295093681,42991586,-83.506661001,20200616,112421,21919.0,0.0,1.0,244,0,40.08922451,41134219.0,-83.022235429,1592306661531,0d90332c10d81731ceb1be51c8940972,3dd8bb304ac8e90279828c9493c14795,47161.080582563,29.317545757,2020-06-16 11:24:21.531,29.304527802667756,65.58146180846227,1970-01-01 11:56:31.586,1970-01-01 11:25:34.219
127,103777,40.144773539,1635607,-83.073040159,20200622,1629,8531.0,0.0,0.0,4,0,40.144739276,1171363.0,-83.072925136,1592784989449,0da6e0e31fc316f00c7fe98bd45d2f9d,e6bb27de923808bbbae74957b2a7f156,10.513950587,6.5810918,2020-06-22 00:16:29.449,0.006533063990194777,14.721478534288082,1970-01-01 00:27:15.607,1970-01-01 00:19:31.363
128,101829,40.117517456,78115796,-83.177292823,20200611,213910,3229.0,0.0,0.0,0,0,40.103482158,77951582.0,-83.163836028,1591911550983,0dadc11353c2354d5f49fb4867323105,36277c559197fc549d88c438694d523d,1935.18795724,14.66799458,2020-06-11 21:39:10.983,1.2024696761781761,32.81135925660905,1970-01-01 21:41:55.796,1970-01-01 21:39:11.582
129,100810,40.254301609,48373458,-83.369829405,20200608,130206,21598.0,0.0,0.0,0,0,40.27677,47150045.0,-83.078110045,1591621326249,0dc1c0c96f624ac8c7630106330c9873,ed931659d945306147d962929251b34b,24939.374550711,22.752801777,2020-06-08 13:02:06.249,15.496604103949846,50.89655229471456,1970-01-01 13:26:13.458,1970-01-01 13:05:50.045
130,101452,40.058358668,70070966,-83.000271726,20200605,192525,1409.0,0.0,0.0,0,0,40.058358668,69925853.0,-83.000271726,1591385125254,0dc525a64fbe7b5247f9359f962dbbc3,5c6390041e64b1fde2b13b34873d7de3,0.0,0.0,2020-06-05 19:25:25.254,0.0,0.0,1970-01-01 19:27:50.966,1970-01-01 19:25:25.853
131,102849,41.558874124,56512910,-84.139615699,20200624,152320,27464.0,0.0,0.0,0,0,41.558836932,55561417.0,-84.139670781,1593012200604,0dcd20b8a2f8bf0c0d7764692790b8e4,a5a50ce2fb52e488b1eab6ef00c5ffad,6.178733427,3.874651596,2020-06-24 15:23:20.604,0.003839285768268417,8.667346092689218,1970-01-01 15:41:52.910,1970-01-01 15:26:01.417
132,100810,39.619047019,74292563,-83.601840078,20200621,192834,41493.0,0.0,0.0,0,0,40.254256063,70376336.0,-83.373201431,1592767714241,0df728b3759ab5cfa4b75e984e11fe79,3093f0afca1ddd381d86e1b180147fd1,73186.695197735,20.249470667,2020-06-21 19:28:34.241,45.476089981711795,45.29676181616805,1970-01-01 20:38:12.563,1970-01-01 19:32:56.336
133,101084,40.295109588,41095685,-83.506671896,20200611,105300,20943.0,0.0,0.0,0,0,40.075614108,39348621.0,-83.128231416,1591872780455,0e30c0a21003bfa9cefec80474173779,955e41f796005fb942b97cb108e8646e,40406.832007405,27.159576493,2020-06-11 10:53:00.455,25.10763361127325,60.75422353811486,1970-01-01 11:24:55.685,1970-01-01 10:55:48.621
