,id,scheduled_ts,pickup_ts,dropoff_ts,requested_ts,special_assistance,organization_id,ride_type,status,estimated_miles,fare,discount,route_id
61515,706470,2022-01-05 19:02:00,2022-01-05 19:05:23,2022-01-05 19:18:16,2022-01-05 15:57:31,False,96,Ready By,Completed,4.8,14.0,0.0,129171
19984,685804,2022-01-06 11:30:00,2022-01-06 12:47:24,2022-01-06 13:18:08,2021-12-17 02:16:18,False,221,Ready By,Completed,15.6,15.29,2.29,129186
67033,706988,2022-01-06 20:00:00,2022-01-06 20:28:06,2022-01-06 20:50:02,2022-01-06 17:33:18,False,45,Ready By,Completed,3.7,0.0,0.0,129197
66371,688991,2022-01-06 15:00:00,2022-01-06 15:03:25,2022-01-06 15:26:44,2021-12-23 14:21:46,False,245,Ready By,Completed,2.4,11.07,1.11,129309
61514,688999,2022-01-06 17:00:00,2022-01-06 17:11:26,2022-01-06 17:27:21,2021-12-23 14:21:47,False,245,Ready By,Completed,2.4,11.07,1.11,129310
19962,689015,2022-01-06 19:00:00,2022-01-06 18:48:33,2022-01-06 18:59:53,2021-12-23 14:22:45,False,245,Ready By,Completed,2.7,11.07,1.11,129312
65798,706973,2022-01-07 02:30:00,2022-01-07 02:26:05,2022-01-07 02:41:25,2022-01-06 16:41:23,False,45,Ready By,Completed,3.7,0.0,0.0,129370
67032,695170,2022-01-07 21:30:00,2022-01-07 21:33:39,2022-01-07 21:37:08,2021-12-29 19:54:50,False,45,Ready By,Completed,0.9,0.0,0.0,129395
19880,685009,2022-01-07 03:30:00,2022-01-07 03:41:16,2022-01-07 04:10:27,2021-12-17 01:45:51,False,221,Ready By,Completed,13.3,11.76,1.76,129452
19839,684327,2022-01-07 03:30:00,2022-01-07 03:38:51,2022-01-07 04:14:23,2021-12-17 01:32:12,False,221,Ready By,Completed,15.6,15.29,2.29,129453
19676,699515,2022-01-07 06:30:00,2022-01-07 06:39:55,2022-01-07 07:11:22,2022-01-01 19:44:03,False,221,Ready By,Completed,14.3,11.76,1.76,129520
19258,687630,2022-01-07 07:30:00,2022-01-07 07:40:44,2022-01-07 08:08:56,2021-12-17 03:53:54,False,221,Ready By,Completed,15.2,11.76,1.76,129522
18931,685805,2022-01-07 11:30:00,2022-01-07 11:56:10,2022-01-07 12:26:41,2021-12-17 02:16:18,False,221,Ready By,Completed,15.6,15.29,2.29,129525
65795,695086,2022-01-08 13:00:00,2022-01-08 12:43:17,2022-01-08 12:45:49,2021-12-29 19:54:48,False,45,Arrive By,Completed,0.9,0.0,0.0,129573
18865,683522,2022-01-07 22:00:00,2022-01-07 21:48:26,2022-01-07 23:01:25,2021-12-17 01:19:16,False,221,Ready By,Completed,15.6,15.29,2.29,129632
18826,637408,2022-01-10 20:30:00,2022-01-10 20:32:58,2022-01-10 20:56:14,2021-09-03 14:04:07,False,96,Ready By,Completed,4.0,5.44,1.09,129669
18797,637221,2022-01-10 13:30:00,2022-01-10 13:24:22,2022-01-10 13:39:29,2021-09-03 14:04:04,False,96,Arrive By,Completed,4.0,5.44,1.09,129671
61508,661242,2022-01-10 20:30:00,2022-01-10 20:58:41,2022-01-10 20:59:56,2021-10-31 16:06:25,False,96,Ready By,Completed,1.0,5.44,1.09,129672
18707,684328,2022-01-08 05:30:00,2022-01-08 05:37:18,2022-01-08 06:09:23,2021-12-17 01:32:12,False,221,Ready By,Completed,15.6,15.29,2.29,129678
18672,707239,2022-01-08 13:30:00,2022-01-08 13:45:34,2022-01-08 14:16:46,2022-01-07 14:39:33,False,221,Ready By,Completed,15.6,26.0,0.0,129679
18565,685134,2022-01-08 05:30:00,2022-01-08 05:39:53,2022-01-08 06:09:28,2021-12-17 01:46:53,False,221,Ready By,Completed,14.3,11.76,1.76,129680
61501,707224,2022-01-10 12:20:00,2022-01-10 12:25:22,2022-01-10 12:31:38,2022-01-07 13:01:05,False,45,Ready By,Completed,0.8,0.0,0.0,129683
67031,707966,2022-01-10 16:00:00,2022-01-10 16:00:51,2022-01-10 16:08:59,2022-01-07 20:32:37,False,45,Ready By,Completed,3.7,0.0,0.0,129685
66370,707968,2022-01-10 23:30:00,2022-01-10 23:22:44,2022-01-10 23:34:23,2022-01-07 20:32:38,False,45,Ready By,Completed,3.7,0.0,0.0,129686
66369,707965,2022-01-08 21:30:00,2022-01-08 21:58:44,2022-01-08 21:58:50,2022-01-07 20:31:20,False,45,Ready By,Completed,3.7,0.0,0.0,129688
18535,707964,2022-01-08 13:15:00,2022-01-08 13:16:10,2022-01-08 13:24:32,2022-01-07 20:31:18,False,45,Ready By,Completed,3.7,0.0,0.0,129689
18530,708841,2022-01-10 10:00:00,2022-01-10 10:03:31,2022-01-10 10:41:10,2022-01-07 22:41:25,False,221,Ready By,Completed,15.6,10.09,2.02,129699
66900,712471,2022-01-10 16:30:00,2022-01-10 16:28:09,2022-01-10 16:48:10,2022-01-07 23:48:51,False,1,Ready By,Completed,5.9,17.0,0.0,129751
18524,715120,2022-01-10 18:20:00,2022-01-10 18:28:58,2022-01-10 19:00:13,2022-01-08 15:17:35,False,221,Ready By,Completed,14.3,7.76,1.55,129764
18514,717872,2022-01-11 02:00:00,2022-01-11 02:07:31,2022-01-11 02:43:49,2022-01-08 15:46:46,False,221,Ready By,Completed,15.6,10.09,2.02,129765
61490,718644,2022-01-09 21:20:00,2022-01-09 21:40:09,2022-01-09 21:40:09,2022-01-08 16:09:49,False,221,Ready By,No Show,15.2,11.76,1.76,129778
61485,718670,2022-01-10 02:00:00,2022-01-10 02:57:48,2022-01-10 02:57:49,2022-01-08 16:09:51,False,221,Ready By,No Show,15.2,11.76,1.76,129779
61469,720598,2022-01-10 19:25:00,2022-01-10 19:31:08,2022-01-10 20:03:15,2022-01-08 16:38:02,False,221,Ready By,Completed,15.2,7.76,1.55,129823
18504,724134,2022-01-09 21:20:00,2022-01-09 21:19:30,2022-01-09 21:39:06,2022-01-08 17:21:39,False,221,Ready By,Completed,9.7,6.6,1.32,129834
18481,724259,2022-01-10 06:50:00,2022-01-10 07:55:14,2022-01-10 08:15:44,2022-01-08 17:22:07,False,221,Ready By,Completed,9.7,6.6,1.32,129862
18476,724135,2022-01-10 21:20:00,2022-01-10 21:27:50,2022-01-10 21:48:43,2022-01-08 17:21:39,False,221,Ready By,Completed,9.7,6.6,1.32,129863
18413,724805,2022-01-10 17:30:00,2022-01-10 17:34:29,2022-01-10 18:30:25,2022-01-08 18:51:59,False,221,Ready By,Completed,20.9,13.2,2.64,129869
18330,661093,2022-01-10 13:30:00,2022-01-10 13:17:07,2022-01-10 13:30:43,2021-10-31 16:06:22,False,96,Arrive By,Completed,1.0,5.44,1.09,129870
64596,703720,2022-01-10 13:00:00,2022-01-10 11:35:57,2022-01-10 13:41:49,2022-01-02 20:11:35,False,2,Arrive By,Completed,16.0,10.09,2.02,129931
18320,705724,2022-01-10 14:45:00,2022-01-10 13:43:00,2022-01-10 14:37:28,2022-01-03 17:17:45,False,2,Arrive By,Completed,5.9,8.25,1.49,129932
64594,705775,2022-01-10 20:30:00,2022-01-10 21:11:31,2022-01-10 22:55:09,2022-01-03 17:17:47,False,2,Ready By,Completed,5.9,8.25,1.49,129933
61467,703797,2022-01-10 19:00:00,2022-01-10 19:15:49,2022-01-10 21:50:02,2022-01-02 20:11:37,False,2,Ready By,Completed,16.0,10.09,2.02,129934
18314,699759,2022-01-10 13:00:00,2022-01-10 12:51:58,2022-01-10 13:23:21,2022-01-01 19:50:41,False,2,Arrive By,Completed,2.8,5.44,1.09,130003
18306,704028,2022-01-10 14:15:00,2022-01-10 14:00:28,2022-01-10 14:22:00,2022-01-02 20:14:09,False,2,Arrive By,Completed,5.4,5.44,1.09,130007
67030,725222,2022-01-10 15:15:00,2022-01-10 15:42:23,2022-01-10 15:42:23,2022-01-10 15:10:23,False,37,Ready By,No Show,2.5,14.0,0.0,130068
18296,720798,2022-01-11 06:30:00,2022-01-11 06:52:30,2022-01-11 07:39:59,2022-01-08 16:39:23,False,221,Ready By,Completed,15.2,7.76,1.55,130085
18280,715246,2022-01-12 03:05:00,2022-01-12 03:38:56,2022-01-12 04:16:46,2022-01-08 15:17:38,False,221,Ready By,Completed,14.3,7.76,1.55,130086
18272,720599,2022-01-11 19:25:00,2022-01-11 19:29:29,2022-01-11 20:01:08,2022-01-08 16:38:02,False,221,Ready By,Completed,15.2,7.76,1.55,130087
18262,724806,2022-01-11 17:30:00,2022-01-11 17:32:45,2022-01-11 18:29:24,2022-01-08 18:51:59,False,221,Ready By,Completed,20.9,13.2,2.64,130089
61457,708967,2022-01-11 19:00:00,2022-01-11 19:06:31,2022-01-11 19:42:45,2022-01-07 22:41:29,False,221,Ready By,Completed,15.6,10.09,2.02,130090
18252,708842,2022-01-11 10:00:00,2022-01-11 10:03:32,2022-01-11 10:33:06,2022-01-07 22:41:25,False,221,Ready By,Completed,15.6,10.09,2.02,130092
18248,715121,2022-01-11 18:20:00,2022-01-11 18:26:04,2022-01-11 18:55:58,2022-01-08 15:17:35,False,221,Ready By,Completed,14.3,7.76,1.55,130094
18236,724136,2022-01-11 21:20:00,2022-01-11 21:23:57,2022-01-11 21:46:08,2022-01-08 17:21:39,False,221,Ready By,Completed,9.7,6.6,1.32,130095
18218,717873,2022-01-12 02:00:00,2022-01-12 02:02:52,2022-01-12 02:32:48,2022-01-08 15:46:46,False,221,Ready By,Completed,15.6,10.09,2.02,130096
18204,724931,2022-01-12 03:05:00,2022-01-12 03:42:41,2022-01-12 04:34:23,2022-01-08 18:52:05,False,221,Ready By,Completed,20.9,13.2,2.64,130097
18161,724260,2022-01-11 07:30:00,2022-01-11 07:09:45,2022-01-11 07:28:29,2022-01-08 17:22:07,False,221,Ready By,Completed,9.7,6.6,1.32,130099
66899,707969,2022-01-12 00:30:00,2022-01-12 00:37:25,2022-01-12 00:49:14,2022-01-07 20:32:38,False,45,Ready By,Completed,3.7,0.0,0.0,130119
67029,707225,2022-01-11 12:20:00,2022-01-11 12:43:27,2022-01-11 12:49:54,2022-01-07 13:01:55,False,45,Ready By,Completed,0.8,0.0,0.0,130121
61456,695087,2022-01-11 13:00:00,2022-01-11 13:00:22,2022-01-11 13:03:56,2021-12-29 19:54:48,False,45,Arrive By,Completed,0.9,0.0,0.0,130122
64589,707967,2022-01-11 16:00:00,2022-01-11 16:02:48,2022-01-11 16:10:06,2022-01-07 20:32:37,False,45,Ready By,Completed,3.7,0.0,0.0,130125
65793,703157,2022-01-11 13:00:00,2022-01-11 12:22:30,2022-01-11 13:05:01,2022-01-02 20:07:43,True,2,Arrive By,Completed,12.5,7.76,1.55,130131
65791,701181,2022-01-11 13:00:00,2022-01-11 13:04:52,2022-01-11 14:04:37,2022-01-01 20:04:50,False,2,Arrive By,Completed,7.1,6.6,1.32,130136
18139,703286,2022-01-11 19:00:00,2022-01-11 19:06:48,2022-01-11 19:41:20,2022-01-02 20:07:46,True,2,Ready By,Completed,12.5,7.76,1.55,130160
18136,700326,2022-01-11 14:45:00,2022-01-11 14:37:32,2022-01-11 15:15:13,2022-01-01 19:57:55,False,2,Arrive By,Completed,4.0,6.79,1.22,130161
18127,705288,2022-01-11 20:30:00,2022-01-11 21:06:49,2022-01-11 21:54:05,2022-01-02 20:30:59,False,2,Ready By,Completed,11.1,11.76,1.76,130164
64585,700378,2022-01-11 20:30:00,2022-01-11 21:32:58,2022-01-11 22:08:44,2022-01-01 19:57:56,False,2,Ready By,Completed,4.0,6.79,1.22,130166
67028,725771,2022-01-10 17:30:00,2022-01-10 17:38:01,2022-01-10 17:59:46,2022-01-10 17:09:09,False,37,Ready By,Completed,2.5,14.0,0.0,130167
18122,725772,2022-01-10 19:20:00,2022-01-10 19:47:04,2022-01-10 19:56:38,2022-01-10 17:09:10,False,37,Ready By,Completed,2.5,14.0,0.0,130170
16417,715245,2022-01-11 05:30:00,2022-01-11 05:38:41,2022-01-11 06:09:41,2022-01-08 15:17:38,False,221,Ready By,Completed,14.3,7.76,1.55,130177
16322,717997,2022-01-11 14:30:00,2022-01-11 13:14:26,2022-01-11 13:48:42,2022-01-08 15:47:56,False,221,Ready By,Completed,15.6,10.09,2.02,130178
16180,724930,2022-01-11 05:30:00,2022-01-11 05:37:41,2022-01-11 06:41:24,2022-01-08 18:52:05,False,221,Ready By,Completed,20.9,13.2,2.64,130179
16164,688992,2022-01-13 15:00:00,2022-01-13 15:15:29,2022-01-13 15:32:20,2021-12-23 14:21:46,False,245,Ready By,Completed,2.4,11.07,1.11,130193
65783,689000,2022-01-13 17:00:00,2022-01-13 17:23:39,2022-01-13 17:43:54,2021-12-23 14:21:47,False,245,Ready By,Completed,2.4,11.07,1.11,130194
66898,689008,2022-01-13 17:15:00,2022-01-13 17:55:46,2022-01-13 17:56:16,2021-12-23 14:22:44,False,245,Ready By,Completed,2.7,11.07,1.11,130195
66718,689016,2022-01-13 19:00:00,2022-01-13 19:33:54,2022-01-13 19:48:38,2021-12-23 14:22:45,False,245,Ready By,Completed,2.7,11.07,1.11,130196
16127,708966,2022-01-10 21:30:00,2022-01-10 21:37:52,2022-01-10 22:15:59,2022-01-07 22:41:29,False,221,Ready By,Completed,15.6,10.09,2.02,130213
61455,725915,2022-01-11 13:15:00,2022-01-11 13:23:12,2022-01-11 13:30:45,2022-01-11 12:54:21,False,2,Ready By,Completed,1.0,14.0,0.0,130308
16101,701622,2022-01-11 19:00:00,2022-01-11 19:05:09,2022-01-11 19:44:54,2022-01-02 16:55:42,True,2,Ready By,Completed,6.7,6.6,1.32,130315
16089,720600,2022-01-12 19:25:00,2022-01-12 19:30:40,2022-01-12 20:04:30,2022-01-08 16:38:02,False,221,Ready By,Completed,15.2,7.76,1.55,130320
61448,724261,2022-01-12 06:50:00,2022-01-12 06:54:53,2022-01-12 07:18:42,2022-01-08 17:22:07,False,221,Ready By,Completed,9.7,6.6,1.32,130322
16081,708843,2022-01-12 10:00:00,2022-01-12 10:09:46,2022-01-12 10:39:38,2022-01-07 22:41:25,False,221,Ready By,Completed,15.6,10.09,2.02,130323
16075,717998,2022-01-12 11:30:00,2022-01-12 11:14:27,2022-01-12 11:47:07,2022-01-08 15:47:56,False,221,Ready By,Completed,15.6,10.09,2.02,130324
16056,714872,2022-01-12 18:20:00,2022-01-12 18:22:56,2022-01-12 18:54:44,2022-01-08 15:16:44,False,221,Ready By,Completed,14.3,7.76,1.55,130325
16050,720799,2022-01-12 06:30:00,2022-01-12 06:36:31,2022-01-12 07:25:19,2022-01-08 16:39:23,False,221,Ready By,Completed,15.2,7.76,1.55,130327
16034,724807,2022-01-12 17:30:00,2022-01-12 17:37:23,2022-01-12 18:30:53,2022-01-08 18:51:59,False,221,Ready By,Completed,20.9,13.2,2.64,130328
16021,724137,2022-01-12 21:20:00,2022-01-12 21:24:13,2022-01-12 21:46:38,2022-01-08 17:21:39,False,221,Ready By,Completed,9.7,6.6,1.32,130329
61430,717874,2022-01-13 02:00:00,2022-01-13 02:05:28,2022-01-13 02:35:42,2022-01-08 15:46:46,False,221,Ready By,Completed,15.6,10.09,2.02,130330
67027,703721,2022-01-12 13:00:00,2022-01-12 11:15:35,2022-01-12 13:11:21,2022-01-02 20:11:35,False,2,Arrive By,No Show,16.0,10.09,2.02,130359
64579,703158,2022-01-12 13:00:00,2022-01-12 12:27:13,2022-01-12 13:10:51,2022-01-02 20:07:43,True,2,Arrive By,Completed,12.5,7.76,1.55,130360
64573,701859,2022-01-12 13:00:00,2022-01-12 12:28:33,2022-01-12 13:19:58,2022-01-02 17:36:02,False,2,Arrive By,Completed,7.4,6.6,1.32,130361
64570,702999,2022-01-12 14:45:00,2022-01-12 13:49:10,2022-01-12 14:37:40,2022-01-02 19:58:06,False,2,Arrive By,Completed,16.5,10.09,2.02,130364
16014,701700,2022-01-12 14:45:00,2022-01-12 13:35:52,2022-01-12 15:04:33,2022-01-02 17:00:27,True,2,Arrive By,Completed,11.6,7.76,1.55,130365
61440,700561,2022-01-12 14:45:00,2022-01-12 13:51:10,2022-01-12 14:47:16,2022-01-01 20:01:23,False,2,Arrive By,Completed,10.1,6.6,1.32,130366
61347,703287,2022-01-12 19:00:00,2022-01-12 19:10:20,2022-01-12 20:03:44,2022-01-02 20:07:46,True,2,Ready By,Completed,12.5,7.76,1.55,130367
66717,703798,2022-01-12 19:00:00,2022-01-12 19:09:12,2022-01-12 19:09:13,2022-01-02 20:11:37,False,2,Ready By,No Show,16.0,10.09,2.02,130368
64567,701053,2022-01-12 19:00:00,2022-01-12 18:59:08,2022-01-12 19:50:12,2022-01-01 20:04:48,False,2,Ready By,Completed,7.1,6.6,1.32,130369
16010,705776,2022-01-12 20:30:00,2022-01-12 21:42:41,2022-01-12 22:33:33,2022-01-03 17:17:47,False,2,Ready By,Completed,5.9,8.25,1.49,130371
16003,701777,2022-01-12 20:30:00,2022-01-12 20:36:24,2022-01-12 21:53:26,2022-01-02 17:00:29,True,2,Ready By,Completed,11.6,7.76,1.55,130373
61437,700638,2022-01-12 20:30:00,2022-01-12 20:34:49,2022-01-12 21:31:59,2022-01-01 20:01:25,False,2,Ready By,Completed,10.1,6.6,1.32,130374
16002,691660,2022-01-12 03:10:00,2022-01-12 02:59:54,2022-01-12 03:34:00,2021-12-29 14:28:12,False,195,Ready By,Completed,13.4,11.76,1.76,130375
61344,691681,2022-01-12 12:00:00,2022-01-12 12:02:54,2022-01-12 12:34:43,2021-12-29 14:28:13,False,195,Ready By,Completed,13.4,13.84,1.8,130376
65782,691661,2022-01-13 03:10:00,2022-01-13 02:58:31,2022-01-13 03:33:31,2021-12-29 14:28:12,False,195,Ready By,Completed,13.4,11.76,1.76,130377
66716,691662,2022-01-14 03:10:00,2022-01-14 03:03:26,2022-01-14 03:34:34,2021-12-29 14:28:12,False,195,Ready By,Completed,13.4,11.76,1.76,130380
66368,707228,2022-01-14 12:20:00,2022-01-14 12:20:15,2022-01-14 12:23:50,2022-01-07 13:04:02,False,45,Ready By,Completed,0.8,0.0,0.0,130389
16001,707227,2022-01-13 12:20:00,2022-01-13 12:25:56,2022-01-13 12:32:21,2022-01-07 13:03:14,False,45,Ready By,Completed,0.8,0.0,0.0,130400
66897,712480,2022-01-12 21:30:00,2022-01-12 21:37:41,2022-01-12 22:00:56,2022-01-08 00:18:20,False,1,Ready By,Completed,6.0,14.94,1.2,130419
15999,708844,2022-01-13 10:00:00,2022-01-13 10:07:16,2022-01-13 10:39:05,2022-01-07 22:41:25,False,221,Ready By,Completed,15.6,10.09,2.02,130468
61334,713622,2022-01-13 17:35:00,2022-01-13 17:54:26,2022-01-13 18:55:43,2022-01-08 15:09:33,False,221,Ready By,Completed,15.2,7.76,1.55,130470
15992,708969,2022-01-13 19:00:00,2022-01-13 19:03:10,2022-01-13 19:40:36,2022-01-07 22:41:29,False,221,Ready By,Completed,15.6,10.09,2.02,130471
15983,724808,2022-01-13 17:30:00,2022-01-13 17:31:20,2022-01-13 18:36:57,2022-01-08 18:51:59,False,221,Ready By,Completed,20.9,13.2,2.64,130473
15969,720601,2022-01-13 19:25:00,2022-01-13 19:23:15,2022-01-13 19:53:20,2022-01-08 16:38:02,False,221,Ready By,Completed,15.2,7.76,1.55,130474
61330,720800,2022-01-13 06:30:00,2022-01-13 06:35:40,2022-01-13 07:24:45,2022-01-08 16:39:23,False,221,Ready By,Completed,15.2,7.76,1.55,130475
15955,724138,2022-01-13 21:20:00,2022-01-13 21:22:46,2022-01-13 21:43:24,2022-01-08 17:21:39,False,221,Ready By,Completed,9.7,6.6,1.32,130476
15941,717875,2022-01-14 02:00:00,2022-01-14 02:06:18,2022-01-14 02:35:36,2022-01-08 15:46:46,False,221,Ready By,Completed,15.6,10.09,2.02,130477
15930,724933,2022-01-14 03:05:00,2022-01-14 03:38:13,2022-01-14 04:34:17,2022-01-08 18:52:05,False,221,Ready By,Completed,20.9,13.2,2.64,130478
66715,733073,2022-01-14 12:30:00,2022-01-14 12:47:35,2022-01-14 12:47:55,2022-01-11 19:48:17,False,45,Ready By,Completed,0.9,0.0,0.0,130486
66896,732994,2022-01-14 21:30:00,2022-01-14 21:35:29,2022-01-14 21:41:41,2022-01-11 19:46:54,False,45,Ready By,Completed,0.9,0.0,0.0,130487
61317,733071,2022-01-12 12:30:00,2022-01-12 12:44:35,2022-01-12 12:47:51,2022-01-11 19:48:17,False,45,Ready By,Completed,0.9,0.0,0.0,130493
64564,732992,2022-01-12 21:30:00,2022-01-12 21:30:45,2022-01-12 21:34:57,2022-01-11 19:46:54,False,45,Ready By,Completed,0.9,0.0,0.0,130494
61316,733650,2022-01-11 21:30:00,2022-01-11 21:38:00,2022-01-11 21:42:02,2022-01-11 20:42:07,False,45,Ready By,Completed,0.9,0.0,0.0,130498
65781,733654,2022-01-12 13:15:00,2022-01-12 13:15:04,2022-01-12 13:22:46,2022-01-11 20:45:06,False,45,Ready By,Completed,3.7,0.0,0.0,130500
67026,733655,2022-01-12 20:00:00,2022-01-12 20:03:03,2022-01-12 20:14:53,2022-01-11 20:45:08,False,45,Ready By,Completed,3.7,0.0,0.0,130501
67025,732993,2022-01-13 21:30:00,2022-01-13 21:31:22,2022-01-13 21:34:14,2022-01-11 19:46:54,False,45,Ready By,Completed,0.9,0.0,0.0,130504
15925,733657,2022-01-14 02:00:00,2022-01-14 02:05:43,2022-01-14 02:17:59,2022-01-11 20:46:01,False,45,Ready By,Completed,3.7,0.0,0.0,130505
61310,718645,2022-01-16 21:20:00,2022-01-16 21:35:06,2022-01-16 21:35:06,2022-01-08 16:09:49,False,221,Ready By,No Show,15.2,11.76,1.76,130610
15915,724139,2022-01-16 21:20:00,2022-01-16 21:19:05,2022-01-16 21:48:45,2022-01-08 17:21:39,False,221,Ready By,Completed,9.7,6.6,1.32,130612
15906,708845,2022-01-14 10:00:00,2022-01-14 10:12:17,2022-01-14 10:44:02,2022-01-07 22:41:25,False,221,Ready By,Completed,15.6,10.09,2.02,130628
61299,714874,2022-01-14 18:20:00,2022-01-14 18:23:47,2022-01-14 18:54:34,2022-01-08 15:16:44,False,221,Ready By,Completed,14.3,7.76,1.55,130630
15903,724263,2022-01-14 06:50:00,2022-01-14 07:01:58,2022-01-14 07:19:05,2022-01-08 17:22:07,False,221,Ready By,Completed,9.7,6.6,1.32,130632
61284,724809,2022-01-14 17:30:00,2022-01-14 17:40:19,2022-01-14 18:43:06,2022-01-08 18:51:59,False,221,Ready By,Completed,20.9,13.2,2.64,130633
15890,720801,2022-01-14 06:30:00,2022-01-14 06:25:07,2022-01-14 07:13:36,2022-01-08 16:39:23,False,221,Ready By,Completed,15.2,7.76,1.55,130634
61275,717876,2022-01-15 02:00:00,2022-01-15 02:06:39,2022-01-15 02:34:34,2022-01-08 15:46:46,False,221,Ready By,Completed,15.6,10.09,2.02,130635
15878,718000,2022-01-14 11:30:00,2022-01-14 13:07:58,2022-01-14 13:40:31,2022-01-08 15:47:56,False,221,Ready By,Completed,15.6,10.09,2.02,130637
15869,733072,2022-01-13 12:30:00,2022-01-13 12:44:40,2022-01-13 12:46:40,2022-01-11 19:48:17,False,45,Ready By,Completed,0.9,0.0,0.0,130642
15862,733656,2022-01-13 20:00:00,2022-01-13 20:05:10,2022-01-13 20:07:40,2022-01-11 20:45:58,False,45,Ready By,Completed,3.7,0.0,0.0,130644
15856,708968,2022-01-12 21:00:00,2022-01-12 21:05:47,2022-01-12 21:40:43,2022-01-07 22:41:29,False,221,Ready By,Completed,15.6,10.09,2.02,130651
15834,717749,2022-01-13 13:30:00,2022-01-13 11:40:01,2022-01-13 12:12:13,2022-01-08 15:44:12,False,221,Ready By,Completed,15.6,10.09,2.02,130653
15787,714748,2022-01-14 03:05:00,2022-01-14 03:44:44,2022-01-14 04:11:06,2022-01-08 15:15:48,False,221,Ready By,Completed,13.3,7.76,1.55,130655
15707,714997,2022-01-13 05:30:00,2022-01-13 05:29:52,2022-01-13 06:00:31,2022-01-08 15:16:47,False,221,Ready By,Completed,14.3,7.76,1.55,130656
15673,724932,2022-01-13 05:30:00,2022-01-13 05:19:55,2022-01-13 06:04:18,2022-01-08 18:52:05,False,221,Ready By,Completed,20.9,13.2,2.64,130662
15641,724262,2022-01-13 06:50:00,2022-01-13 06:44:42,2022-01-13 07:03:12,2022-01-08 17:22:07,False,221,Ready By,Completed,9.7,6.6,1.32,130663
15591,733696,2022-01-13 13:00:00,2022-01-13 11:12:00,2022-01-13 13:09:12,2022-01-12 11:33:09,False,2,Arrive By,Completed,16.0,26.0,0.0,130670
61263,733755,2022-01-13 13:00:00,2022-01-13 11:44:42,2022-01-13 13:14:58,2022-01-12 17:16:28,False,2,Arrive By,Completed,9.0,17.0,0.0,130683
64559,704619,2022-01-13 14:45:00,2022-01-13 13:52:08,2022-01-13 14:01:24,2022-01-02 20:19:46,False,2,Arrive By,Completed,2.0,6.79,1.22,130688
15590,700327,2022-01-13 14:45:00,2022-01-13 14:17:28,2022-01-13 14:52:30,2022-01-01 19:57:55,False,2,Arrive By,Completed,4.0,6.79,1.22,130689
15580,733697,2022-01-13 19:00:00,2022-01-13 19:05:10,2022-01-13 19:38:11,2022-01-12 11:33:10,False,2,Ready By,Completed,16.0,26.0,0.0,130691
64557,704671,2022-01-13 20:30:00,2022-01-13 20:49:14,2022-01-13 20:59:33,2022-01-02 20:19:48,False,2,Ready By,Completed,2.0,6.79,1.22,130695
15576,700379,2022-01-13 20:30:00,2022-01-13 20:52:16,2022-01-13 21:11:01,2022-01-01 19:57:56,False,2,Ready By,Completed,4.0,6.79,1.22,130697
15573,733788,2022-01-13 00:00:00,2022-01-13 00:46:18,2022-01-13 00:59:11,2022-01-12 20:32:05,False,117,Ready By,Completed,14.3,20.0,0.0,130711
61256,733746,2022-01-14 16:00:00,2022-01-14 16:04:07,2022-01-14 16:07:14,2022-01-12 16:54:21,False,37,Ready By,Completed,2.4,14.0,0.0,130714
64555,704338,2022-01-14 13:00:00,2022-01-14 11:41:31,2022-01-14 13:10:23,2022-01-02 20:16:36,True,2,Arrive By,Completed,15.6,10.09,2.02,130797
64551,705162,2022-01-14 13:00:00,2022-01-14 12:58:41,2022-01-14 13:34:20,2022-01-02 20:30:04,False,2,Arrive By,Completed,11.1,9.71,1.75,130798
15570,701860,2022-01-14 13:00:00,2022-01-14 12:05:33,2022-01-14 13:07:16,2022-01-02 17:36:02,False,2,Arrive By,Completed,7.4,6.6,1.32,130799
15567,702746,2022-01-14 14:45:00,2022-01-14 13:57:29,2022-01-14 14:15:30,2022-01-02 19:56:23,False,2,Arrive By,Completed,4.0,5.44,1.09,130801
15563,700562,2022-01-14 14:45:00,2022-01-14 14:10:17,2022-01-14 15:04:56,2022-01-01 20:01:23,False,2,Arrive By,Completed,10.1,6.6,1.32,130804
